-3.177640903159577312e-04,3.511045739644182888e-04
-4.329388346497716139e-04,5.454801433104628774e-04
-5.347686006846821653e-03,5.574420398707578307e-03
5.208329181368226901e-04,-4.024980084400644510e-04
4.840763886472637147e-03,-4.663867255601333861e-03
1.797436638371891068e-03,-1.753910966268326654e-03
-8.645407930592441566e-04,1.114382573355177488e-03
1.669476479242698944e-03,-1.820315249163914845e-03
2.694293538003643320e-03,-2.890430544388202308e-03
2.174482350429538403e-03,-2.460228007679455663e-03
-1.845851717834077251e-03,1.662560535230737761e-03
-2.052425994165621057e-04,2.904269645507981946e-05
3.521634246601215625e-03,-3.220127406525356926e-03
6.197652261615514517e-03,-6.624417393250755376e-03
7.031132289738859474e-03,-7.167959806612570796e-03
2.916535143757832075e-03,-3.452755572238438118e-03
5.049017271714410782e-03,-5.293356355696750629e-03
4.175462792239857494e-03,-4.601190856990177401e-03
2.082824696485562847e-03,-2.341451205910944147e-03
1.010314513942991033e-03,-1.185520203968416396e-03
8.699161915379691168e-05,1.197725971846989130e-04
5.653680891228292458e-04,-4.669660884501050701e-04
-1.754619272868159722e-03,1.602286539562752625e-03
-8.500717686206269840e-04,4.980938979953074709e-04
1.007361140440533138e-03,-7.443322660484202749e-04
-2.218778721345282361e-03,2.028129365954263897e-03
-1.997684794184145535e-03,1.883026787486077967e-03
-1.625472053411580698e-03,1.458089103791716410e-03
-1.081278437123344219e-03,1.472584817098817516e-03
-6.908863270922761552e-04,7.625170017738395296e-04
1.872034662646057451e-03,-1.854919427126357299e-03
3.054971076481021678e-03,-2.846035158649887729e-03
2.905294544013370481e-03,-2.940847639382368570e-03
2.866796755494584875e-03,-2.736493066563500803e-03
1.951335606178498244e-03,-1.744095645726115567e-03
-8.558144004273233411e-04,9.562147426516086563e-04
-2.308215103377100842e-04,5.224181769916238019e-04
1.512268309951549225e-03,-1.426617202249354666e-03
5.587991309026043088e-04,-4.678453868464047265e-04
-1.434028872378394085e-03,1.431472280325954546e-03
9.455022345004731861e-05,-7.868470003117025919e-05
7.711627241060271332e-04,-7.095751524758726891e-04
9.963915931789656989e-04,-9.301647993368167147e-04
2.565520626724667342e-03,-2.493007261213350204e-03
8.326228064634631602e-04,-9.106723571134155105e-04
2.294201272512760240e-03,-2.300097317371448211e-03
1.234398143180087410e-03,-1.220368251209757960e-03
-9.694784577768173926e-04,1.041484448557146360e-03
-2.508341357392956245e-03,2.554772173634901455e-03
-1.641953510544812622e-03,1.767837834688618538e-03
3.284931055615740903e-04,-2.830652966884084206e-04
-1.402991468324908068e-03,1.421906432355872583e-03
1.282852323759906812e-03,-1.238952252343653981e-03
-3.831234136390217410e-05,9.913376763766967154e-05
1.642109552052148456e-03,-1.660799679886557122e-03
1.929539297325018636e-03,-1.915416358448524849e-03
6.814064158469893993e-04,-7.369017146905508650e-04
