4.026389503084525784e-02,-4.024049400742540916e-02
1.471129125804857473e-03,-1.471427697634188026e-03
-5.267140241718061382e-03,5.245812984413839378e-03
1.522636140175285917e-02,-1.524545442779313455e-02
9.706830493352577166e-03,-9.722918467844298557e-03
4.941610422131005424e-03,-4.895374312047644748e-03
1.669767424860341305e-03,-1.684781145456515968e-03
-3.466067916748053531e-03,3.452005557575329835e-03
-6.450632571858119432e-03,6.450448656307726167e-03
-3.061631850536524879e-03,3.042050870893017126e-03
5.108754409122094782e-03,-5.114729541470570788e-03
1.419951269785294824e-02,-1.417184389929790518e-02
1.322287590378361070e-02,-1.320841260640086105e-02
1.580806058590171481e-02,-1.583760231464632559e-02
1.076643269907628583e-02,-1.076878212958830468e-02
8.362917057560252665e-03,-8.378183286656591677e-03
3.670038303787594939e-03,-3.658745540958483443e-03
1.113631777454264678e-02,-1.113442028845815571e-02
-3.845271177605308593e-06,-1.498118050652742035e-05
9.812669829400903038e-06,-9.892587493268740898e-06
-8.084445534228802905e-04,8.019066147049886415e-04
-5.169655344541020277e-03,5.153083036509843902e-03
-6.023505662838346021e-03,6.032047383221298027e-03
-1.057146672579860336e-02,1.060268571117891322e-02
-2.261607163625074975e-03,2.307975161062302688e-03
2.015059665384634144e-03,-1.955286510938876801e-03
-4.170961489127722639e-03,4.172404770925590076e-03
-3.669831938025073549e-03,3.640104772731096901e-03
4.859518780892561722e-03,-4.856604835624468534e-03
6.228906297477737955e-03,-6.248031790009779193e-03
-6.928447591926622205e-03,6.886392139938680296e-03
-4.003641847543071806e-03,3.981822435553883203e-03
-2.328237867834825198e-03,2.334429324121947875e-03
-4.593960730182923904e-03,4.613556141168175667e-03
7.089292890627229594e-03,-7.057645464482872714e-03
3.633357719443294689e-03,-3.610881583968634113e-03
-4.430351570024407683e-04,3.969813390221105958e-04
-5.068639968754456646e-04,5.129518195683138108e-04
-1.087399164040026966e-03,1.069647853705360486e-03
-4.069776668967219069e-03,4.008682901596476687e-03
1.130386447721860171e-02,-1.134586369950001637e-02
1.522375696040590559e-02,-1.522707536334585825e-02
5.805335263630278207e-03,-5.816487239006439165e-03
5.741409589600650690e-03,-5.740033972363772254e-03
-6.787082935187200520e-04,6.721558701634684253e-04
3.882463994178033794e-03,-3.865941620728943848e-03
1.065815045219749291e-02,-1.063347713013492422e-02
5.723200383964340693e-03,-5.719301519656183955e-03
1.117367177765509747e-03,-1.138173553574344269e-03
-1.288573281945378174e-03,1.288733507953451242e-03
5.622120195585638379e-03,-5.618791704990554366e-03
1.648792662597985473e-02,-1.649847442450927057e-02
1.040505897599353254e-02,-1.039146085914004550e-02
9.276709475729833301e-03,-9.283380686066143930e-03
-5.684641816999916114e-04,5.458738773333680601e-04
3.028049065888557302e-03,-3.039626754770837110e-03
-1.189862764828926672e-04,1.166835275503481402e-04
-9.639136737050743109e-04,9.679866399541817677e-04
-4.164202738719258168e-03,4.170366010885259711e-03
