-0.02941,1.02853
0.55530,0.44492
0.55852,0.44091
0.59280,0.40855
0.13973,0.85573
0.29794,0.69916
0.62387,0.37697
-0.07115,1.06828
0.11102,0.88845
0.69838,0.30678
0.22863,0.77351
0.30008,0.69906
0.33962,0.63141
0.45115,0.54432
0.99302,-0.00116
0.53192,0.46861
0.38580,0.60996
0.92882,0.07250
0.64504,0.35223
-0.19358,1.19409
0.72695,0.26745
0.45837,0.54009
-0.15293,1.16291
0.44483,0.55925
0.06256,0.93541
0.64490,0.35310
0.12964,0.86967
-0.04981,1.04990
1.08793,-0.09212
0.18841,0.81640
0.52053,0.47775
0.04510,0.96279
0.45442,0.54069
0.97679,0.02001
0.46024,0.54323
0.19857,0.79847
0.38960,0.61435
0.52843,0.47127
0.25992,0.73711
0.59995,0.34723
0.38013,0.61944
0.35182,0.65168
0.50364,0.49391
0.28767,0.69061
0.74770,0.25579
1.12244,-0.12296
0.43650,0.56809
0.79248,0.21133
0.60969,0.39634
0.36748,0.63004
0.99704,0.00543
0.07982,0.91431
0.15776,0.84080
0.31210,0.68715
0.62394,0.37375
0.26810,0.73058
0.45696,0.54664
0.15333,0.84542
0.72996,0.26882
0.46915,0.52611
0.42416,0.57364
0.87931,0.12277
0.33481,0.66506
0.31041,0.68548
0.72239,0.27899
0.49107,0.50651
0.18880,0.80875
0.95331,0.04447
-0.28674,1.28671
0.24571,0.75177
-0.12893,1.13095
0.14169,0.85587
0.79989,0.20043
0.70212,0.29871
0.12486,0.87377
0.17410,0.82593
0.67462,0.32122
0.15267,0.84801
0.89356,0.10272
0.69474,0.30835
0.34471,0.65771
0.70741,0.28645
0.54276,0.45776
0.40721,0.59127
0.75065,0.24919
-0.08618,1.08573
0.25267,0.74501
0.51178,0.48422
0.44094,0.56322
0.02878,0.97000
0.55390,0.44618
0.63327,0.36206
0.35658,0.64624
